"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 31 06:51:51 UTC 2024","Thu Oct 31 06:51:58 UTC 2024","6544","tests.agent_trajectory","market_analysis","","","","test_query_eth_price[2-3]",""
"passed","Thu Oct 31 06:51:51 UTC 2024","Thu Oct 31 06:51:58 UTC 2024","6778","tests.agent_trajectory","market_analysis","","","","test_query_funding_rate[2-3]",""
"passed","Thu Oct 31 06:51:52 UTC 2024","Thu Oct 31 06:51:59 UTC 2024","7117","tests.agent_trajectory","market_analysis","","","","test_query_btc_price[1-3]",""
"passed","Thu Oct 31 06:51:51 UTC 2024","Thu Oct 31 06:52:01 UTC 2024","9456","tests.agent_trajectory","feed_explore","","","","test_query_limited_news[2-3]",""
"passed","Thu Oct 31 06:50:12 UTC 2024","Thu Oct 31 06:50:13 UTC 2024","436","tests","supervisor_chain","","","","test_next_role[What's the weather like today in New York?-fallback_agent-1-3]",""
"passed","Thu Oct 31 06:50:13 UTC 2024","Thu Oct 31 06:50:14 UTC 2024","543","tests","supervisor_chain","","","","test_next_role[Can you provide a detailed analysis of the Uniswap project, including its recent developments and market position?-research_analyst_agent-1-3]",""
"failed","Thu Oct 31 06:51:51 UTC 2024","Thu Oct 31 06:51:55 UTC 2024","3480","tests.agent_trajectory","research_analyst","","","","test_query_project[2-3]",""
"passed","Thu Oct 31 06:50:13 UTC 2024","Thu Oct 31 06:50:14 UTC 2024","406","tests","supervisor_chain","","","","test_next_role[Show me the latest social interactions for vitalik.eth on Farcaster.-feed_explorer_agent-1-3]",""
"passed","Thu Oct 31 06:51:51 UTC 2024","Thu Oct 31 06:51:58 UTC 2024","6248","tests.agent_trajectory","asset_management","","","","test_swap_eth_to_usdt[2-3]",""
"passed","Thu Oct 31 06:50:13 UTC 2024","Thu Oct 31 06:50:14 UTC 2024","426","tests","supervisor_chain","","","","test_next_role[What are the recent DeFi activities for the address 0x742d35Cc6634C0532925a3b844Bc454e4438f44e?-feed_explorer_agent-3-3]",""
"passed","Thu Oct 31 06:51:51 UTC 2024","Thu Oct 31 06:52:00 UTC 2024","8706","tests.agent_trajectory","feed_explore","","","","test_query_limited_news[1-3]",""
"passed","Thu Oct 31 06:51:52 UTC 2024","Thu Oct 31 06:51:57 UTC 2024","5917","tests.agent_trajectory","market_analysis","","","","test_query_funding_rate[3-3]",""
