"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 01 02:07:09 UTC 2024","Fri Nov 01 02:07:21 UTC 2024","12186","tests.agent_trajectory","research_analyst","","","","test_query_project[2-3]",""
"passed","Fri Nov 01 02:07:09 UTC 2024","Fri Nov 01 02:07:15 UTC 2024","6495","tests.agent_trajectory","market_analysis","","","","test_query_funding_rate[1-3]",""
"passed","Fri Nov 01 02:05:33 UTC 2024","Fri Nov 01 02:05:33 UTC 2024","413","tests","supervisor_chain","","","","test_next_role[Can you help me transfer 0.5 ETH to 0x742d35Cc6634C0532925a3b844Bc454e4438f44e on the Ethereum network?-asset_management_agent-3-3]",""
"passed","Fri Nov 01 02:07:08 UTC 2024","Fri Nov 01 02:07:19 UTC 2024","10614","tests.agent_trajectory","research_analyst","","","","test_query_project[1-3]",""
"passed","Fri Nov 01 02:05:33 UTC 2024","Fri Nov 01 02:05:33 UTC 2024","447","tests","supervisor_chain","","","","test_next_role[swap 1 eth to usdt on ethereum.-asset_management_agent-1-3]",""
"passed","Fri Nov 01 02:07:09 UTC 2024","Fri Nov 01 02:07:16 UTC 2024","7195","tests.agent_trajectory","market_analysis","","","","test_query_eth_price[2-3]",""
"passed","Fri Nov 01 02:07:08 UTC 2024","Fri Nov 01 02:07:21 UTC 2024","12980","tests.agent_trajectory","feed_explore","","","","test_query_social_activities[3-3]",""
"passed","Fri Nov 01 02:07:08 UTC 2024","Fri Nov 01 02:07:15 UTC 2024","6719","tests.agent_trajectory","asset_management","","","","test_swap_eth_to_usdt[2-3]",""
"passed","Fri Nov 01 02:05:33 UTC 2024","Fri Nov 01 02:05:33 UTC 2024","497","tests","supervisor_chain","","","","test_next_role[What's the weather like today in New York?-fallback_agent-1-3]",""
"passed","Fri Nov 01 02:07:09 UTC 2024","Fri Nov 01 02:07:22 UTC 2024","13446","tests.agent_trajectory","feed_explore","","","","test_query_social_activities[2-3]",""
"passed","Fri Nov 01 02:07:09 UTC 2024","Fri Nov 01 02:07:15 UTC 2024","5840","tests.agent_trajectory","feed_explore","","","","test_query_telegram_news[1-3]",""
"passed","Fri Nov 01 02:05:33 UTC 2024","Fri Nov 01 02:05:33 UTC 2024","544","tests","supervisor_chain","","","","test_next_role[What's the current price of Ethereum and its market trend?-market_analysis_agent-1-3]",""
"passed","Fri Nov 01 02:05:33 UTC 2024","Fri Nov 01 02:05:34 UTC 2024","386","tests","supervisor_chain","","","","test_next_role[Show me the latest social interactions for vitalik.eth on Farcaster.-feed_explorer_agent-2-3]",""
"passed","Fri Nov 01 02:07:08 UTC 2024","Fri Nov 01 02:07:24 UTC 2024","15418","tests.agent_trajectory","feed_explore","","","","test_query_specific_activity_type[3-3]",""
"passed","Fri Nov 01 02:07:09 UTC 2024","Fri Nov 01 02:07:19 UTC 2024","9852","tests.agent_trajectory","asset_management","","","","test_query_user_token_balance[2-3]",""
"passed","Fri Nov 01 02:07:09 UTC 2024","Fri Nov 01 02:07:16 UTC 2024","6853","tests.agent_trajectory","market_analysis","","","","test_query_btc_price[1-3]",""
"passed","Fri Nov 01 02:07:08 UTC 2024","Fri Nov 01 02:07:13 UTC 2024","4849","tests.agent_trajectory","market_analysis","","","","test_query_coin_market[3-3]",""
"passed","Fri Nov 01 02:07:09 UTC 2024","Fri Nov 01 02:07:16 UTC 2024","7258","tests.agent_trajectory","asset_management","","","","test_swap_eth_to_usdt[3-3]",""
"passed","Fri Nov 01 02:07:09 UTC 2024","Fri Nov 01 02:07:17 UTC 2024","8067","tests.agent_trajectory","asset_management","","","","test_query_user_nft_holdings[3-3]",""
