"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 31 04:37:18 UTC 2024","Thu Oct 31 04:37:25 UTC 2024","6378","tests.agent_trajectory","asset_management","","","","test_swap_eth_to_usdt[3-3]",""
"passed","Thu Oct 31 04:37:19 UTC 2024","Thu Oct 31 04:37:32 UTC 2024","13557","tests.agent_trajectory","market_analysis","","","","test_query_nft_ranking[1-3]",""
"passed","Thu Oct 31 04:37:18 UTC 2024","Thu Oct 31 04:37:31 UTC 2024","12275","tests.agent_trajectory","feed_explore","","","","test_query_telegram_news[3-3]",""
"passed","Thu Oct 31 04:37:18 UTC 2024","Thu Oct 31 04:37:27 UTC 2024","9101","tests.agent_trajectory","block_explore","","","","test_query_block_height[3-3]",""
"passed","Thu Oct 31 04:37:18 UTC 2024","Thu Oct 31 04:37:31 UTC 2024","12592","tests.agent_trajectory","feed_explore","","","","test_query_limited_news[2-3]",""
"passed","Thu Oct 31 04:37:17 UTC 2024","Thu Oct 31 04:37:25 UTC 2024","7565","tests.agent_trajectory","asset_management","","","","test_query_user_nft_holdings[1-3]",""
"passed","Thu Oct 31 04:35:31 UTC 2024","Thu Oct 31 04:35:31 UTC 2024","351","tests","supervisor_chain","","","","test_next_role[What's the latest block height on the Ethereum network, and what are the current gas fees?-block_explorer_agent-2-3]",""
"passed","Thu Oct 31 04:35:30 UTC 2024","Thu Oct 31 04:35:31 UTC 2024","621","tests","supervisor_chain","","","","test_next_role[What's the weather like today in New York?-fallback_agent-1-3]",""
"passed","Thu Oct 31 04:37:19 UTC 2024","Thu Oct 31 04:37:32 UTC 2024","13430","tests.agent_trajectory","market_analysis","","","","test_query_nft_ranking[2-3]",""
"passed","Thu Oct 31 04:35:31 UTC 2024","Thu Oct 31 04:35:31 UTC 2024","336","tests","supervisor_chain","","","","test_next_role[What's the weather like today in New York?-fallback_agent-2-3]",""
"passed","Thu Oct 31 04:35:31 UTC 2024","Thu Oct 31 04:35:32 UTC 2024","317","tests","supervisor_chain","","","","test_next_role[Show me the latest social interactions for vitalik.eth on Farcaster.-feed_explorer_agent-1-3]",""
