"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 31 04:15:24 UTC 2024","Thu Oct 31 04:15:37 UTC 2024","13062","tests.agent_trajectory","research_analyst","","","","test_query_project[3-3]",""
"passed","Thu Oct 31 04:15:24 UTC 2024","Thu Oct 31 04:15:30 UTC 2024","6624","tests.agent_trajectory","asset_management","","","","test_transfer_eth[1-3]",""
"passed","Thu Oct 31 04:15:23 UTC 2024","Thu Oct 31 04:15:37 UTC 2024","13600","tests.agent_trajectory","feed_explore","","","","test_query_specific_activity_type[3-3]",""
"passed","Thu Oct 31 04:15:24 UTC 2024","Thu Oct 31 04:15:31 UTC 2024","7305","tests.agent_trajectory","block_explore","","","","test_query_block_height[3-3]",""
"passed","Thu Oct 31 04:15:24 UTC 2024","Thu Oct 31 04:15:31 UTC 2024","7545","tests.agent_trajectory","asset_management","","","","test_query_user_nft_holdings[3-3]",""
"passed","Thu Oct 31 04:13:36 UTC 2024","Thu Oct 31 04:13:36 UTC 2024","334","tests","supervisor_chain","","","","test_next_role[Can you check my ETH balance and show me how to swap some for USDC?-asset_management_agent-1-3]",""
"passed","Thu Oct 31 04:13:36 UTC 2024","Thu Oct 31 04:13:36 UTC 2024","402","tests","supervisor_chain","","","","test_next_role[Can you check my ETH balance and show me how to swap some for USDC?-asset_management_agent-3-3]",""
"passed","Thu Oct 31 04:13:36 UTC 2024","Thu Oct 31 04:13:36 UTC 2024","409","tests","supervisor_chain","","","","test_next_role[What's the weather like today in New York?-fallback_agent-1-3]",""
"passed","Thu Oct 31 04:15:24 UTC 2024","Thu Oct 31 04:15:37 UTC 2024","13402","tests.agent_trajectory","feed_explore","","","","test_query_telegram_news[3-3]",""
"passed","Thu Oct 31 04:15:24 UTC 2024","Thu Oct 31 04:15:38 UTC 2024","13264","tests.agent_trajectory","feed_explore","","","","test_query_social_activities[2-3]",""
"passed","Thu Oct 31 04:13:36 UTC 2024","Thu Oct 31 04:13:36 UTC 2024","360","tests","supervisor_chain","","","","test_next_role[What's the current price of Ethereum and its market trend?-market_analysis_agent-2-3]",""
"passed","Thu Oct 31 04:15:24 UTC 2024","Thu Oct 31 04:15:38 UTC 2024","13293","tests.agent_trajectory","research_analyst","","","","test_query_project[1-3]",""
"passed","Thu Oct 31 04:15:24 UTC 2024","Thu Oct 31 04:15:31 UTC 2024","7647","tests.agent_trajectory","market_analysis","","","","test_query_btc_price[1-3]",""
"passed","Thu Oct 31 04:15:24 UTC 2024","Thu Oct 31 04:15:32 UTC 2024","7322","tests.agent_trajectory","market_analysis","","","","test_query_eth_price[3-3]",""
"passed","Thu Oct 31 04:15:24 UTC 2024","Thu Oct 31 04:15:29 UTC 2024","5359","tests.agent_trajectory","asset_management","","","","test_swap_eth_to_usdt[2-3]",""
"passed","Thu Oct 31 04:13:36 UTC 2024","Thu Oct 31 04:13:37 UTC 2024","458","tests","supervisor_chain","","","","test_next_role[What are the recent DeFi activities for the address 0x742d35Cc6634C0532925a3b844Bc454e4438f44e?-feed_explorer_agent-2-3]",""
"passed","Thu Oct 31 04:13:35 UTC 2024","Thu Oct 31 04:13:36 UTC 2024","453","tests","supervisor_chain","","","","test_next_role[What's the current price of Ethereum and its market trend?-market_analysis_agent-1-3]",""
"passed","Thu Oct 31 04:13:36 UTC 2024","Thu Oct 31 04:13:36 UTC 2024","453","tests","supervisor_chain","","","","test_next_role[Can you provide a detailed analysis of the Uniswap project, including its recent developments and market position?-research_analyst_agent-2-3]",""
"passed","Thu Oct 31 04:15:23 UTC 2024","Thu Oct 31 04:15:37 UTC 2024","14325","tests.agent_trajectory","feed_explore","","","","test_query_limited_news[1-3]",""
"passed","Thu Oct 31 04:15:24 UTC 2024","Thu Oct 31 04:15:30 UTC 2024","5408","tests.agent_trajectory","market_analysis","","","","test_query_coin_market[1-3]",""
