"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 31 06:47:43 UTC 2024","Thu Oct 31 06:47:44 UTC 2024","479","tests","supervisor_chain","","","","test_next_role[swap 1 eth to usdt on ethereum.-asset_management_agent-3-3]",""
"passed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:39 UTC 2024","7455","tests.agent_trajectory","market_analysis","","","","test_query_eth_price[2-3]",""
"failed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:35 UTC 2024","4392","tests.agent_trajectory","market_analysis","","","","test_query_funding_rate[3-3]",""
"passed","Thu Oct 31 06:47:44 UTC 2024","Thu Oct 31 06:47:44 UTC 2024","406","tests","supervisor_chain","","","","test_next_role[Can you help me transfer 0.5 ETH to 0x742d35Cc6634C0532925a3b844Bc454e4438f44e on the Ethereum network?-asset_management_agent-3-3]",""
"passed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:37 UTC 2024","5761","tests.agent_trajectory","asset_management","","","","test_swap_eth_to_usdt[1-3]",""
"passed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:38 UTC 2024","6645","tests.agent_trajectory","asset_management","","","","test_swap_eth_to_usdt[3-3]",""
"passed","Thu Oct 31 06:47:44 UTC 2024","Thu Oct 31 06:47:44 UTC 2024","452","tests","supervisor_chain","","","","test_next_role[Can you provide a detailed analysis of the Uniswap project, including its recent developments and market position?-research_analyst_agent-1-3]",""
"passed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:47 UTC 2024","16164","tests.agent_trajectory","feed_explore","","","","test_query_telegram_news[2-3]",""
"passed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:45 UTC 2024","14151","tests.agent_trajectory","feed_explore","","","","test_query_social_activities[2-3]",""
"passed","Thu Oct 31 06:47:43 UTC 2024","Thu Oct 31 06:47:44 UTC 2024","443","tests","supervisor_chain","","","","test_next_role[Can you help me transfer 0.5 ETH to 0x742d35Cc6634C0532925a3b844Bc454e4438f44e on the Ethereum network?-asset_management_agent-2-3]",""
"passed","Thu Oct 31 06:47:43 UTC 2024","Thu Oct 31 06:47:44 UTC 2024","633","tests","supervisor_chain","","","","test_next_role[What's the weather like today in New York?-fallback_agent-1-3]",""
"passed","Thu Oct 31 06:49:32 UTC 2024","Thu Oct 31 06:49:45 UTC 2024","13656","tests.agent_trajectory","market_analysis","","","","test_query_nft_ranking[1-3]",""
"passed","Thu Oct 31 06:49:30 UTC 2024","Thu Oct 31 06:49:44 UTC 2024","13764","tests.agent_trajectory","feed_explore","","","","test_query_telegram_news[3-3]",""
"passed","Thu Oct 31 06:47:44 UTC 2024","Thu Oct 31 06:47:44 UTC 2024","355","tests","supervisor_chain","","","","test_next_role[What are the recent DeFi activities for the address 0x742d35Cc6634C0532925a3b844Bc454e4438f44e?-feed_explorer_agent-1-3]",""
"passed","Thu Oct 31 06:49:32 UTC 2024","Thu Oct 31 06:49:39 UTC 2024","7243","tests.agent_trajectory","market_analysis","","","","test_query_btc_price[3-3]",""
"passed","Thu Oct 31 06:47:44 UTC 2024","Thu Oct 31 06:47:45 UTC 2024","474","tests","supervisor_chain","","","","test_next_role[Can you check my ETH balance and show me how to swap some for USDC?-asset_management_agent-3-3]",""
"passed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:37 UTC 2024","5855","tests.agent_trajectory","market_analysis","","","","test_query_funding_rate[1-3]",""
"passed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:41 UTC 2024","10106","tests.agent_trajectory","asset_management","","","","test_query_user_token_balance[1-3]",""
"passed","Thu Oct 31 06:47:44 UTC 2024","Thu Oct 31 06:47:44 UTC 2024","348","tests","supervisor_chain","","","","test_next_role[Can you check my ETH balance and show me how to swap some for USDC?-asset_management_agent-1-3]",""
"passed","Thu Oct 31 06:47:44 UTC 2024","Thu Oct 31 06:47:45 UTC 2024","360","tests","supervisor_chain","","","","test_next_role[What are the most recent activities of vitalik.eth from the Uniswap on Ethereum?-feed_explorer_agent-3-3]",""
"passed","Thu Oct 31 06:47:44 UTC 2024","Thu Oct 31 06:47:44 UTC 2024","538","tests","supervisor_chain","","","","test_next_role[What's the weather like today in New York?-fallback_agent-2-3]",""
"passed","Thu Oct 31 06:47:44 UTC 2024","Thu Oct 31 06:47:45 UTC 2024","456","tests","supervisor_chain","","","","test_next_role[Show me the latest social interactions for vitalik.eth on Farcaster.-feed_explorer_agent-3-3]",""
"passed","Thu Oct 31 06:47:43 UTC 2024","Thu Oct 31 06:47:44 UTC 2024","668","tests","supervisor_chain","","","","test_next_role[What's the current price of Ethereum and its market trend?-market_analysis_agent-3-3]",""
"passed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:38 UTC 2024","7024","tests.agent_trajectory","market_analysis","","","","test_query_coin_market[1-3]",""
"passed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:44 UTC 2024","12959","tests.agent_trajectory","feed_explore","","","","test_query_specific_activity_type[2-3]",""
"passed","Thu Oct 31 06:47:44 UTC 2024","Thu Oct 31 06:47:44 UTC 2024","393","tests","supervisor_chain","","","","test_next_role[What's the latest block height on the Ethereum network, and what are the current gas fees?-block_explorer_agent-2-3]",""
"passed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:38 UTC 2024","6657","tests.agent_trajectory","asset_management","","","","test_transfer_eth[1-3]",""
"passed","Thu Oct 31 06:47:44 UTC 2024","Thu Oct 31 06:47:45 UTC 2024","337","tests","supervisor_chain","","","","test_next_role[What are the recent DeFi activities for the address 0x742d35Cc6634C0532925a3b844Bc454e4438f44e?-feed_explorer_agent-3-3]",""
"passed","Thu Oct 31 06:49:32 UTC 2024","Thu Oct 31 06:49:39 UTC 2024","7250","tests.agent_trajectory","asset_management","","","","test_query_user_nft_holdings[2-3]",""
"passed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:45 UTC 2024","13651","tests.agent_trajectory","research_analyst","","","","test_query_project[1-3]",""
"passed","Thu Oct 31 06:47:44 UTC 2024","Thu Oct 31 06:47:45 UTC 2024","319","tests","supervisor_chain","","","","test_next_role[What are the recent DeFi activities for the address 0x742d35Cc6634C0532925a3b844Bc454e4438f44e?-feed_explorer_agent-2-3]",""
"passed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:46 UTC 2024","14231","tests.agent_trajectory","market_analysis","","","","test_query_nft_ranking[3-3]",""
"passed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:40 UTC 2024","8925","tests.agent_trajectory","block_explore","","","","test_query_block_height[3-3]",""
"passed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:39 UTC 2024","7534","tests.agent_trajectory","market_analysis","","","","test_query_btc_price[1-3]",""
"passed","Thu Oct 31 06:49:30 UTC 2024","Thu Oct 31 06:49:38 UTC 2024","7205","tests.agent_trajectory","asset_management","","","","test_transfer_eth[3-3]",""
"passed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:44 UTC 2024","12454","tests.agent_trajectory","feed_explore","","","","test_query_limited_news[1-3]",""
"passed","Thu Oct 31 06:47:43 UTC 2024","Thu Oct 31 06:47:44 UTC 2024","434","tests","supervisor_chain","","","","test_next_role[What's the weather like today in New York?-fallback_agent-3-3]",""
"passed","Thu Oct 31 06:47:44 UTC 2024","Thu Oct 31 06:47:45 UTC 2024","384","tests","supervisor_chain","","","","test_next_role[What are the most recent activities of vitalik.eth from the Uniswap on Ethereum?-feed_explorer_agent-1-3]",""
"passed","Thu Oct 31 06:49:30 UTC 2024","Thu Oct 31 06:49:44 UTC 2024","14163","tests.agent_trajectory","research_analyst","","","","test_query_project[3-3]",""
"passed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:45 UTC 2024","13540","tests.agent_trajectory","feed_explore","","","","test_query_specific_activity_type[3-3]",""
"passed","Thu Oct 31 06:49:32 UTC 2024","Thu Oct 31 06:49:45 UTC 2024","13150","tests.agent_trajectory","feed_explore","","","","test_query_social_activities[1-3]",""
"passed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:38 UTC 2024","6908","tests.agent_trajectory","block_explore","","","","test_query_block_height[2-3]",""
"passed","Thu Oct 31 06:47:44 UTC 2024","Thu Oct 31 06:47:44 UTC 2024","363","tests","supervisor_chain","","","","test_next_role[What's the current price of Ethereum and its market trend?-market_analysis_agent-2-3]",""
"passed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:38 UTC 2024","7059","tests.agent_trajectory","market_analysis","","","","test_query_eth_price[1-3]",""
"passed","Thu Oct 31 06:49:31 UTC 2024","Thu Oct 31 06:49:46 UTC 2024","15220","tests.agent_trajectory","market_analysis","","","","test_query_nft_ranking[2-3]",""
